5072	49094773	13367198	22666493	13367198
5136	50291587	13686897	23192133	13686898
5200	51530257	14090626	23751220	14090627
5264	52801769	14418218	24334718	14418219
5328	54174031	14749553	25010575	14749554
5392	55430941	15085304	25562639	15085305
5456	56730954	15509021	26149405	15509022
5520	58064724	15852608	26761497	15852609
5584	59503354	16199947	27470058	16199948
