5072	33995778	5802370	8094819	5802370
5136	34915603	5944497	8356862	5944497
5200	35748855	6088536	8524089	6088536
5264	36675551	6234047	8776514	6234047
5328	37614036	6381232	9032479	6381232
5392	38478038	6530132	9205706	6530132
5456	39439488	6767164	9468149	6767164
5520	40325286	6921018	9646666	6921018
5584	41308961	7076153	9914840	7076153
